date,hour,zone,demand,weather,is_weekend,is_festival,temperature,day_of_week
2024-03-23,21,Patan,39,Rain,1,0,18,5
2024-03-23,21,Boudha,37,Clear,1,0,35,5
2024-03-23,21,Kirtipur,49,Rain,1,0,29,5
2024-03-23,22,Thamel,75,Rain,1,0,25,5
2024-03-23,22,Baneshwor,40,Clear,1,0,16,5
2024-03-23,22,Koteshwor,29,Clear,1,0,19,5
2024-03-23,22,Lalitpur,52,Clear,1,0,14,5
2024-03-23,22,Bhaktapur,29,Clear,1,0,27,5
2024-03-23,22,Balaju,79,Rain,1,0,18,5
2024-03-23,22,Kalanki,40,Fog,1,0,12,5
2024-03-23,22,Chabahil,46,Clear,1,0,16,5
2024-03-23,22,Maharajgunj,33,Clear,1,0,28,5
2024-03-23,22,Patan,19,Clear,1,0,16,5
2024-03-23,22,Boudha,58,Clear,1,0,33,5
2024-03-23,22,Kirtipur,50,Clear,1,0,26,5
2024-03-23,23,Thamel,24,Clear,1,0,22,5
2024-03-23,23,Baneshwor,11,Fog,1,0,14,5
2024-03-23,23,Koteshwor,22,Rain,1,0,21,5
2024-03-23,23,Lalitpur,10,Clear,1,0,14,5
2024-03-23,23,Bhaktapur,24,Clear,1,0,11,5
2024-03-23,23,Balaju,7,Clear,1,0,29,5
2024-03-23,23,Kalanki,10,Clear,1,0,23,5
2024-03-23,23,Chabahil,16,Clear,1,0,26,5
2024-03-23,23,Maharajgunj,22,Rain,1,0,32,5
2024-03-23,23,Patan,4,Fog,1,0,27,5
2024-03-23,23,Boudha,8,Fog,1,0,35,5
2024-03-23,23,Kirtipur,13,Clear,1,0,21,5
2024-03-24,0,Thamel,42,Rain,1,1,16,6
2024-03-24,0,Baneshwor,24,Fog,1,1,31,6
2024-03-24,0,Koteshwor,22,Clear,1,1,35,6
2024-03-24,0,Lalitpur,44,Clear,1,1,20,6
2024-03-24,0,Bhaktapur,30,Clear,1,1,27,6
2024-03-24,0,Balaju,46,Clear,1,1,25,6
2024-03-24,0,Kalanki,20,Clear,1,1,32,6
2024-03-24,0,Chabahil,26,Clear,1,1,28,6
2024-03-24,0,Maharajgunj,20,Clear,1,1,26,6
2024-03-24,0,Patan,28,Clear,1,1,10,6
2024-03-24,0,Boudha,46,Clear,1,1,17,6
2024-03-24,0,Kirtipur,16,Fog,1,1,16,6
2024-03-24,1,Thamel,39,Clear,1,1,21,6
2024-03-24,1,Baneshwor,28,Rain,1,1,25,6
2024-03-24,1,Koteshwor,25,Rain,1,1,24,6
2024-03-24,1,Lalitpur,44,Clear,1,1,31,6
2024-03-24,1,Bhaktapur,46,Clear,1,1,25,6
2024-03-24,1,Balaju,18,Clear,1,1,25,6
2024-03-24,1,Kalanki,17,Fog,1,1,14,6
2024-03-24,1,Chabahil,30,Clear,1,1,32,6
2024-03-24,1,Maharajgunj,30,Fog,1,1,13,6
2024-03-24,1,Patan,30,Clear,1,1,21,6
2024-03-24,1,Boudha,28,Clear,1,1,21,6
2024-03-24,1,Kirtipur,30,Clear,1,1,23,6
2024-03-24,2,Thamel,31,Fog,1,1,24,6
2024-03-24,2,Baneshwor,22,Clear,1,1,21,6
2024-03-24,2,Koteshwor,12,Clear,1,1,32,6
2024-03-24,2,Lalitpur,9,Fog,1,1,18,6
2024-03-24,2,Bhaktapur,20,Clear,1,1,35,6
2024-03-24,2,Balaju,67,Rain,1,1,12,6
2024-03-24,2,Kalanki,36,Fog,1,1,15,6
2024-03-24,2,Chabahil,26,Clear,1,1,27,6
2024-03-24,2,Maharajgunj,22,Clear,1,1,19,6
2024-03-24,2,Patan,35,Fog,1,1,15,6
2024-03-24,2,Boudha,28,Rain,1,1,16,6
2024-03-24,2,Kirtipur,44,Clear,1,1,29,6
2024-03-24,3,Thamel,78,Clear,1,1,16,6
2024-03-24,3,Baneshwor,46,Clear,1,1,30,6
2024-03-24,3,Koteshwor,48,Clear,1,1,14,6
2024-03-24,3,Lalitpur,26,Clear,1,1,14,6
2024-03-24,3,Bhaktapur,22,Clear,1,1,15,6
2024-03-24,3,Balaju,46,Clear,1,1,24,6
2024-03-24,3,Kalanki,39,Rain,1,1,26,6
2024-03-24,3,Chabahil,18,Clear,1,1,20,6
2024-03-24,3,Maharajgunj,32,Clear,1,1,19,6
2024-03-24,3,Patan,38,Clear,1,1,26,6
2024-03-24,3,Boudha,41,Fog,1,1,18,6
2024-03-24,3,Kirtipur,52,Clear,1,1,29,6
2024-03-24,4,Thamel,18,Clear,1,1,18,6
2024-03-24,4,Baneshwor,48,Clear,1,1,32,6
2024-03-24,4,Koteshwor,25,Rain,1,1,23,6
2024-03-24,4,Lalitpur,36,Clear,1,1,18,6
2024-03-24,4,Bhaktapur,32,Clear,1,1,10,6
2024-03-24,4,Balaju,56,Rain,1,1,28,6
2024-03-24,4,Kalanki,36,Clear,1,1,22,6
2024-03-24,4,Chabahil,38,Clear,1,1,34,6
2024-03-24,4,Maharajgunj,40,Clear,1,1,15,6
2024-03-24,4,Patan,30,Clear,1,1,18,6
2024-03-24,4,Boudha,36,Clear,1,1,31,6
2024-03-24,4,Kirtipur,30,Clear,1,1,33,6
2024-03-24,5,Thamel,99,Clear,1,1,28,6
2024-03-24,5,Baneshwor,92,Fog,1,1,21,6
2024-03-24,5,Koteshwor,64,Clear,1,1,34,6
2024-03-24,5,Lalitpur,65,Fog,1,1,24,6
2024-03-24,5,Bhaktapur,78,Clear,1,1,35,6
2024-03-24,5,Balaju,81,Rain,1,1,14,6
2024-03-24,5,Kalanki,76,Fog,1,1,35,6
2024-03-24,5,Chabahil,46,Clear,1,1,31,6
2024-03-24,5,Maharajgunj,74,Clear,1,1,23,6
2024-03-24,5,Patan,72,Clear,1,1,21,6
2024-03-24,5,Boudha,104,Clear,1,1,13,6
2024-03-24,5,Kirtipur,134,Rain,1,1,15,6
2024-03-24,6,Thamel,78,Clear,1,1,19,6
2024-03-24,6,Baneshwor,75,Rain,1,1,24,6
2024-03-24,6,Koteshwor,46,Clear,1,1,29,6
2024-03-24,6,Lalitpur,108,Clear,1,1,27,6
2024-03-24,6,Bhaktapur,159,Rain,1,1,15,6
2024-03-24,6,Balaju,49,Fog,1,1,18,6
2024-03-24,6,Kalanki,84,Clear,1,1,23,6
2024-03-24,6,Chabahil,46,Clear,1,1,15,6
2024-03-24,6,Maharajgunj,91,Fog,1,1,34,6
2024-03-24,6,Patan,92,Clear,1,1,10,6
2024-03-24,6,Boudha,89,Rain,1,1,27,6
2024-03-24,6,Kirtipur,48,Clear,1,1,27,6
2024-03-24,7,Thamel,132,Fog,1,1,15,6
2024-03-24,7,Baneshwor,148,Rain,1,1,30,6
2024-03-24,7,Koteshwor,186,Clear,1,1,29,6
2024-03-24,7,Lalitpur,148,Fog,1,1,15,6
2024-03-24,7,Bhaktapur,130,Clear,1,1,28,6
2024-03-24,7,Balaju,124,Clear,1,1,15,6
2024-03-24,7,Kalanki,208,Clear,1,1,10,6
2024-03-24,7,Chabahil,200,Clear,1,1,34,6
2024-03-24,7,Maharajgunj,126,Clear,1,1,30,6
2024-03-24,7,Patan,160,Clear,1,1,25,6
2024-03-24,7,Boudha,196,Clear,1,1,16,6
2024-03-24,7,Kirtipur,110,Clear,1,1,25,6
2024-03-24,8,Thamel,300,Clear,1,1,28,6
2024-03-24,8,Baneshwor,200,Clear,1,1,15,6
2024-03-24,8,Koteshwor,156,Clear,1,1,10,6
2024-03-24,8,Lalitpur,104,Clear,1,1,15,6
2024-03-24,8,Bhaktapur,145,Fog,1,1,27,6
2024-03-24,8,Balaju,124,Clear,1,1,24,6
2024-03-24,8,Kalanki,156,Fog,1,1,26,6
2024-03-24,8,Chabahil,188,Clear,1,1,20,6
2024-03-24,8,Maharajgunj,204,Clear,1,1,16,6
2024-03-24,8,Patan,182,Rain,1,1,35,6
2024-03-24,8,Boudha,108,Clear,1,1,15,6
2024-03-24,8,Kirtipur,130,Clear,1,1,11,6
2024-03-24,9,Thamel,291,Clear,1,1,30,6
2024-03-24,9,Baneshwor,249,Rain,1,1,30,6
2024-03-24,9,Koteshwor,108,Clear,1,1,17,6
2024-03-24,9,Lalitpur,145,Fog,1,1,13,6
2024-03-24,9,Bhaktapur,184,Clear,1,1,35,6
2024-03-24,9,Balaju,160,Clear,1,1,22,6
2024-03-24,9,Kalanki,192,Clear,1,1,14,6
2024-03-24,9,Chabahil,210,Rain,1,1,10,6
2024-03-24,9,Maharajgunj,148,Fog,1,1,27,6
2024-03-24,9,Patan,200,Clear,1,1,28,6
2024-03-24,9,Boudha,130,Clear,1,1,27,6
2024-03-24,9,Kirtipur,156,Clear,1,1,21,6
2024-03-24,10,Thamel,66,Clear,1,1,14,6
2024-03-24,10,Baneshwor,72,Fog,1,1,23,6
2024-03-24,10,Koteshwor,159,Rain,1,1,11,6
2024-03-24,10,Lalitpur,30,Fog,1,1,28,6
2024-03-24,10,Bhaktapur,123,Rain,1,1,32,6
2024-03-24,10,Balaju,49,Fog,1,1,18,6
2024-03-24,10,Kalanki,114,Clear,1,1,13,6
2024-03-24,10,Chabahil,140,Rain,1,1,13,6
2024-03-24,10,Maharajgunj,52,Fog,1,1,11,6
2024-03-24,10,Patan,78,Rain,1,1,19,6
2024-03-24,10,Boudha,84,Fog,1,1,33,6
2024-03-24,10,Kirtipur,78,Clear,1,1,25,6
2024-03-24,11,Thamel,72,Clear,1,1,29,6
2024-03-24,11,Baneshwor,92,Clear,1,1,34,6
2024-03-24,11,Koteshwor,46,Clear,1,1,20,6
2024-03-24,11,Lalitpur,70,Fog,1,1,23,6
2024-03-24,11,Bhaktapur,80,Clear,1,1,26,6
2024-03-24,11,Balaju,96,Clear,1,1,18,6
2024-03-24,11,Kalanki,100,Clear,1,1,32,6
2024-03-24,11,Chabahil,38,Fog,1,1,31,6
2024-03-24,11,Maharajgunj,134,Rain,1,1,27,6
2024-03-24,11,Patan,159,Rain,1,1,30,6
2024-03-24,11,Boudha,78,Clear,1,1,20,6
2024-03-24,11,Kirtipur,62,Clear,1,1,35,6
2024-03-24,12,Thamel,127,Fog,1,1,32,6
2024-03-24,12,Baneshwor,100,Clear,1,1,31,6
2024-03-24,12,Koteshwor,70,Fog,1,1,34,6
2024-03-24,12,Lalitpur,110,Clear,1,1,35,6
2024-03-24,12,Bhaktapur,78,Clear,1,1,35,6
2024-03-24,12,Balaju,84,Clear,1,1,24,6
2024-03-24,12,Kalanki,128,Rain,1,1,11,6
2024-03-24,12,Chabahil,56,Rain,1,1,12,6
2024-03-24,12,Maharajgunj,88,Clear,1,1,33,6
2024-03-24,12,Patan,90,Clear,1,1,17,6
2024-03-24,12,Boudha,66,Clear,1,1,17,6
2024-03-24,12,Kirtipur,70,Clear,1,1,21,6
2024-03-24,13,Thamel,132,Clear,1,1,13,6
2024-03-24,13,Baneshwor,125,Rain,1,1,15,6
2024-03-24,13,Koteshwor,54,Clear,1,1,10,6
2024-03-24,13,Lalitpur,116,Clear,1,1,34,6
2024-03-24,13,Bhaktapur,90,Clear,1,1,21,6
2024-03-24,13,Balaju,51,Fog,1,1,33,6
2024-03-24,13,Kalanki,91,Fog,1,1,30,6
2024-03-24,13,Chabahil,100,Rain,1,1,17,6
2024-03-24,13,Maharajgunj,106,Clear,1,1,31,6
2024-03-24,13,Patan,90,Clear,1,1,31,6
2024-03-24,13,Boudha,44,Fog,1,1,24,6
2024-03-24,13,Kirtipur,56,Rain,1,1,13,6
2024-03-24,14,Thamel,66,Clear,1,1,19,6
2024-03-24,14,Baneshwor,48,Clear,1,1,13,6
2024-03-24,14,Koteshwor,86,Fog,1,1,34,6
2024-03-24,14,Lalitpur,64,Fog,1,1,35,6
2024-03-24,14,Bhaktapur,51,Fog,1,1,18,6
2024-03-24,14,Balaju,88,Clear,1,1,29,6
2024-03-24,14,Kalanki,67,Rain,1,1,20,6
2024-03-24,14,Chabahil,73,Fog,1,1,20,6
2024-03-24,14,Maharajgunj,64,Rain,1,1,16,6
2024-03-24,14,Patan,78,Rain,1,1,30,6
2024-03-24,14,Boudha,98,Rain,1,1,19,6
2024-03-24,14,Kirtipur,82,Clear,1,1,18,6
2024-03-24,15,Thamel,84,Clear,1,1,16,6
2024-03-24,15,Baneshwor,145,Rain,1,1,18,6
2024-03-24,15,Koteshwor,38,Clear,1,1,32,6
2024-03-24,15,Lalitpur,35,Fog,1,1,27,6
2024-03-24,15,Bhaktapur,40,Clear,1,1,13,6
2024-03-24,15,Balaju,53,Rain,1,1,17,6
2024-03-24,15,Kalanki,82,Clear,1,1,15,6
2024-03-24,15,Chabahil,58,Clear,1,1,17,6
2024-03-24,15,Maharajgunj,72,Rain,1,1,21,6
2024-03-24,15,Patan,100,Clear,1,1,28,6
2024-03-24,15,Boudha,106,Clear,1,1,12,6
2024-03-24,15,Kirtipur,73,Fog,1,1,29,6
2024-03-24,16,Thamel,108,Fog,1,1,13,6
2024-03-24,16,Baneshwor,72,Fog,1,1,25,6
2024-03-24,16,Koteshwor,80,Clear,1,1,20,6
2024-03-24,16,Lalitpur,61,Rain,1,1,29,6
2024-03-24,16,Bhaktapur,46,Clear,1,1,19,6
2024-03-24,16,Balaju,108,Clear,1,1,22,6
2024-03-24,16,Kalanki,67,Fog,1,1,35,6
2024-03-24,16,Chabahil,40,Clear,1,1,18,6
2024-03-24,16,Maharajgunj,52,Fog,1,1,32,6
2024-03-24,16,Patan,46,Fog,1,1,29,6
2024-03-24,16,Boudha,54,Clear,1,1,19,6
2024-03-24,16,Kirtipur,88,Clear,1,1,11,6
2024-03-24,17,Thamel,321,Clear,1,1,29,6
2024-03-24,17,Baneshwor,140,Clear,1,1,10,6
2024-03-24,17,Koteshwor,156,Fog,1,1,20,6
2024-03-24,17,Lalitpur,155,Fog,1,1,27,6
2024-03-24,17,Bhaktapur,113,Fog,1,1,27,6
2024-03-24,17,Balaju,162,Clear,1,1,16,6
2024-03-24,17,Kalanki,198,Rain,1,1,25,6
2024-03-24,17,Chabahil,226,Clear,1,1,22,6
2024-03-24,17,Maharajgunj,192,Clear,1,1,10,6
2024-03-24,17,Patan,168,Clear,1,1,24,6
2024-03-24,17,Boudha,186,Clear,1,1,20,6
2024-03-24,17,Kirtipur,177,Fog,1,1,28,6
2024-03-24,18,Thamel,277,Rain,1,1,18,6
2024-03-24,18,Baneshwor,105,Fog,1,1,13,6
2024-03-24,18,Koteshwor,190,Rain,1,1,24,6
2024-03-24,18,Lalitpur,148,Clear,1,1,28,6
2024-03-24,18,Bhaktapur,201,Rain,1,1,29,6
2024-03-24,18,Balaju,192,Clear,1,1,13,6
2024-03-24,18,Kalanki,132,Clear,1,1,29,6
2024-03-24,18,Chabahil,156,Clear,1,1,27,6
2024-03-24,18,Maharajgunj,192,Clear,1,1,16,6
2024-03-24,18,Patan,210,Clear,1,1,28,6
2024-03-24,18,Boudha,174,Clear,1,1,32,6
2024-03-24,18,Kirtipur,148,Fog,1,1,16,6
2024-03-24,19,Thamel,342,Clear,1,1,12,6
2024-03-24,19,Baneshwor,214,Clear,1,1,33,6
2024-03-24,19,Koteshwor,280,Rain,1,1,33,6
2024-03-24,19,Lalitpur,184,Clear,1,1,28,6
2024-03-24,19,Bhaktapur,168,Clear,1,1,24,6
2024-03-24,19,Balaju,212,Clear,1,1,35,6
2024-03-24,19,Kalanki,212,Rain,1,1,26,6
2024-03-24,19,Chabahil,176,Fog,1,1,33,6
2024-03-24,19,Maharajgunj,148,Clear,1,1,25,6
2024-03-24,19,Patan,187,Fog,1,1,22,6
2024-03-24,19,Boudha,234,Clear,1,1,15,6
2024-03-24,19,Kirtipur,136,Clear,1,1,29,6
2024-03-24,20,Thamel,306,Clear,1,1,30,6
2024-03-24,20,Baneshwor,162,Clear,1,1,25,6
2024-03-24,20,Koteshwor,187,Fog,1,1,13,6
2024-03-24,20,Lalitpur,285,Rain,1,1,14,6
2024-03-24,20,Bhaktapur,168,Clear,1,1,20,6
2024-03-24,20,Balaju,147,Fog,1,1,27,6
2024-03-24,20,Kalanki,148,Clear,1,1,30,6
2024-03-24,20,Chabahil,230,Clear,1,1,15,6
2024-03-24,20,Maharajgunj,282,Rain,1,1,23,6
2024-03-24,20,Patan,144,Clear,1,1,13,6
2024-03-24,20,Boudha,218,Clear,1,1,24,6
2024-03-24,20,Kirtipur,212,Clear,1,1,19,6
2024-03-24,21,Thamel,72,Clear,1,1,22,6
2024-03-24,21,Baneshwor,103,Rain,1,1,35,6
2024-03-24,21,Koteshwor,96,Clear,1,1,11,6
2024-03-24,21,Lalitpur,58,Clear,1,1,35,6
2024-03-24,21,Bhaktapur,52,Fog,1,1,24,6
2024-03-24,21,Balaju,154,Rain,1,1,20,6
2024-03-24,21,Kalanki,78,Clear,1,1,15,6
2024-03-24,21,Chabahil,64,Clear,1,1,19,6
2024-03-24,21,Maharajgunj,108,Clear,1,1,27,6
2024-03-24,21,Patan,86,Rain,1,1,28,6
2024-03-24,21,Boudha,92,Clear,1,1,12,6
2024-03-24,21,Kirtipur,123,Rain,1,1,12,6
2024-03-24,22,Thamel,69,Fog,1,1,29,6
2024-03-24,22,Baneshwor,38,Clear,1,1,31,6
2024-03-24,22,Koteshwor,96,Clear,1,1,10,6
2024-03-24,22,Lalitpur,76,Fog,1,1,10,6
2024-03-24,22,Bhaktapur,64,Clear,1,1,30,6
2024-03-24,22,Balaju,62,Clear,1,1,28,6
2024-03-24,22,Kalanki,72,Clear,1,1,30,6
2024-03-24,22,Chabahil,98,Clear,1,1,14,6
2024-03-24,22,Maharajgunj,106,Clear,1,1,23,6
2024-03-24,22,Patan,66,Clear,1,1,27,6
2024-03-24,22,Boudha,88,Fog,1,1,24,6
2024-03-24,22,Kirtipur,106,Clear,1,1,35,6
2024-03-24,23,Thamel,29,Rain,1,1,22,6
2024-03-24,23,Baneshwor,61,Rain,1,1,25,6
2024-03-24,23,Koteshwor,40,Clear,1,1,18,6
2024-03-24,23,Lalitpur,36,Clear,1,1,10,6
2024-03-24,23,Bhaktapur,30,Clear,1,1,34,6
2024-03-24,23,Balaju,53,Rain,1,1,28,6
2024-03-24,23,Kalanki,52,Clear,1,1,22,6
2024-03-24,23,Chabahil,32,Fog,1,1,12,6
2024-03-24,23,Maharajgunj,20,Clear,1,1,18,6
2024-03-24,23,Patan,40,Clear,1,1,35,6
2024-03-24,23,Boudha,72,Rain,1,1,27,6
2024-03-24,23,Kirtipur,42,Rain,1,1,17,6
2024-03-25,0,Thamel,21,Fog,0,0,11,0
2024-03-25,0,Baneshwor,6,Fog,0,0,14,0
2024-03-25,0,Koteshwor,12,Rain,0,0,13,0
2024-03-25,0,Lalitpur,25,Rain,0,0,15,0
2024-03-25,0,Bhaktapur,8,Fog,0,0,30,0
2024-03-25,0,Balaju,12,Clear,0,0,15,0
2024-03-25,0,Kalanki,18,Clear,0,0,12,0
2024-03-25,0,Chabahil,26,Rain,0,0,15,0
2024-03-25,0,Maharajgunj,18,Clear,0,0,20,0
2024-03-25,0,Patan,7,Clear,0,0,14,0
2024-03-25,0,Boudha,18,Clear,0,0,16,0
2024-03-25,0,Kirtipur,15,Clear,0,0,14,0
2024-03-25,1,Thamel,28,Clear,0,0,12,0
2024-03-25,1,Baneshwor,9,Clear,0,0,16,0
2024-03-25,1,Koteshwor,9,Clear,0,0,11,0
2024-03-25,1,Lalitpur,10,Clear,0,0,31,0
2024-03-25,1,Bhaktapur,12,Clear,0,0,18,0
2024-03-25,1,Balaju,23,Rain,0,0,33,0
2024-03-25,1,Kalanki,14,Clear,0,0,34,0
2024-03-25,1,Chabahil,19,Clear,0,0,27,0
2024-03-25,1,Maharajgunj,16,Clear,0,0,17,0
2024-03-25,1,Patan,8,Clear,0,0,20,0
2024-03-25,1,Boudha,17,Clear,0,0,32,0
2024-03-25,1,Kirtipur,12,Clear,0,0,23,0
2024-03-25,2,Thamel,12,Fog,0,0,24,0
2024-03-25,2,Baneshwor,15,Clear,0,0,31,0
2024-03-25,2,Koteshwor,6,Fog,0,0,18,0
2024-03-25,2,Lalitpur,12,Clear,0,0,22,0
2024-03-25,2,Bhaktapur,11,Fog,0,0,14,0
2024-03-25,2,Balaju,8,Clear,0,0,14,0
2024-03-25,2,Kalanki,18,Clear,0,0,21,0
2024-03-25,2,Chabahil,19,Clear,0,0,22,0
2024-03-25,2,Maharajgunj,17,Clear,0,0,30,0
2024-03-25,2,Patan,11,Clear,0,0,16,0
2024-03-25,2,Boudha,9,Clear,0,0,13,0
2024-03-25,2,Kirtipur,14,Fog,0,0,32,0
2024-03-25,3,Thamel,12,Rain,0,0,10,0
2024-03-25,3,Baneshwor,6,Fog,0,0,14,0
2024-03-25,3,Koteshwor,7,Clear,0,0,20,0
2024-03-25,3,Lalitpur,20,Clear,0,0,35,0
2024-03-25,3,Bhaktapur,7,Clear,0,0,35,0
2024-03-25,3,Balaju,16,Clear,0,0,15,0
2024-03-25,3,Kalanki,6,Fog,0,0,27,0
2024-03-25,3,Chabahil,11,Clear,0,0,19,0
2024-03-25,3,Maharajgunj,5,Clear,0,0,25,0
2024-03-25,3,Patan,5,Fog,0,0,19,0
2024-03-25,3,Boudha,13,Clear,0,0,30,0
2024-03-25,3,Kirtipur,22,Rain,0,0,23,0
2024-03-25,4,Thamel,20,Fog,0,0,34,0
2024-03-25,4,Baneshwor,17,Clear,0,0,21,0
2024-03-25,4,Koteshwor,15,Rain,0,0,24,0
2024-03-25,4,Lalitpur,8,Clear,0,0,25,0
2024-03-25,4,Bhaktapur,8,Clear,0,0,11,0
2024-03-25,4,Balaju,12,Clear,0,0,21,0
2024-03-25,4,Kalanki,20,Clear,0,0,13,0
2024-03-25,4,Chabahil,19,Clear,0,0,22,0
2024-03-25,4,Maharajgunj,12,Fog,0,0,33,0
2024-03-25,4,Patan,10,Clear,0,0,10,0
2024-03-25,4,Boudha,6,Clear,0,0,15,0
2024-03-25,4,Kirtipur,14,Clear,0,0,14,0
2024-03-25,5,Thamel,46,Rain,0,0,12,0
2024-03-25,5,Baneshwor,37,Rain,0,0,19,0
2024-03-25,5,Koteshwor,22,Clear,0,0,31,0
2024-03-25,5,Lalitpur,38,Clear,0,0,33,0
2024-03-25,5,Bhaktapur,40,Clear,0,0,12,0
2024-03-25,5,Balaju,32,Fog,0,0,29,0
2024-03-25,5,Kalanki,47,Rain,0,0,30,0
2024-03-25,5,Chabahil,38,Clear,0,0,12,0
2024-03-25,5,Maharajgunj,17,Clear,0,0,20,0
2024-03-25,5,Patan,15,Fog,0,0,15,0
2024-03-25,5,Boudha,29,Clear,0,0,35,0
2024-03-25,5,Kirtipur,27,Fog,0,0,16,0
2024-03-25,6,Thamel,57,Clear,0,0,23,0
2024-03-25,6,Baneshwor,56,Rain,0,0,23,0
2024-03-25,6,Koteshwor,35,Clear,0,0,14,0
2024-03-25,6,Lalitpur,16,Clear,0,0,33,0
2024-03-25,6,Bhaktapur,39,Clear,0,0,25,0
2024-03-25,6,Balaju,44,Clear,0,0,12,0
2024-03-25,6,Kalanki,16,Clear,0,0,11,0
2024-03-25,6,Chabahil,34,Clear,0,0,10,0
2024-03-25,6,Maharajgunj,45,Clear,0,0,22,0
2024-03-25,6,Patan,16,Clear,0,0,20,0
2024-03-25,6,Boudha,20,Clear,0,0,19,0
2024-03-25,6,Kirtipur,33,Clear,0,0,22,0
2024-03-25,7,Thamel,79,Fog,0,0,35,0
2024-03-25,7,Baneshwor,65,Clear,0,0,12,0
2024-03-25,7,Koteshwor,41,Clear,0,0,27,0
2024-03-25,7,Lalitpur,78,Clear,0,0,16,0
2024-03-25,7,Bhaktapur,70,Clear,0,0,14,0
2024-03-25,7,Balaju,55,Fog,0,0,17,0
2024-03-25,7,Kalanki,76,Clear,0,0,33,0
2024-03-25,7,Chabahil,78,Clear,0,0,15,0
2024-03-25,7,Maharajgunj,61,Clear,0,0,15,0
2024-03-25,7,Patan,59,Clear,0,0,26,0
2024-03-25,7,Boudha,59,Fog,0,0,10,0
2024-03-25,7,Kirtipur,99,Rain,0,0,29,0
2024-03-25,8,Thamel,100,Clear,0,0,24,0
2024-03-25,8,Baneshwor,98,Rain,0,0,20,0
2024-03-25,8,Koteshwor,59,Clear,0,0,28,0
2024-03-25,8,Lalitpur,49,Fog,0,0,15,0
2024-03-25,8,Bhaktapur,60,Fog,0,0,13,0
2024-03-25,8,Balaju,78,Rain,0,0,17,0
2024-03-25,8,Kalanki,44,Clear,0,0,30,0
2024-03-25,8,Chabahil,58,Clear,0,0,31,0
2024-03-25,8,Maharajgunj,55,Clear,0,0,24,0
2024-03-25,8,Patan,44,Fog,0,0,32,0
2024-03-25,8,Boudha,44,Clear,0,0,22,0
2024-03-25,8,Kirtipur,33,Fog,0,0,18,0
2024-03-25,9,Thamel,82,Fog,0,0,31,0
2024-03-25,9,Baneshwor,37,Fog,0,0,15,0
2024-03-25,9,Koteshwor,49,Clear,0,0,16,0
2024-03-25,9,Lalitpur,57,Clear,0,0,30,0
2024-03-25,9,Bhaktapur,76,Clear,0,0,18,0
2024-03-25,9,Balaju,69,Clear,0,0,27,0
2024-03-25,9,Kalanki,47,Fog,0,0,21,0
2024-03-25,9,Chabahil,52,Fog,0,0,35,0
2024-03-25,9,Maharajgunj,59,Clear,0,0,20,0
2024-03-25,9,Patan,45,Clear,0,0,15,0
2024-03-25,9,Boudha,47,Clear,0,0,24,0
2024-03-25,9,Kirtipur,38,Fog,0,0,33,0
2024-03-25,10,Thamel,49,Clear,0,0,18,0
2024-03-25,10,Baneshwor,26,Rain,0,0,32,0
2024-03-25,10,Koteshwor,22,Rain,0,0,12,0
2024-03-25,10,Lalitpur,22,Clear,0,0,35,0
2024-03-25,10,Bhaktapur,33,Clear,0,0,18,0
2024-03-25,10,Balaju,17,Fog,0,0,14,0
2024-03-25,10,Kalanki,40,Rain,0,0,35,0
2024-03-25,10,Chabahil,33,Rain,0,0,13,0
2024-03-25,10,Maharajgunj,45,Clear,0,0,16,0
2024-03-25,10,Patan,30,Fog,0,0,21,0
2024-03-25,10,Boudha,25,Clear,0,0,21,0
2024-03-25,10,Kirtipur,38,Clear,0,0,20,0
2024-03-25,11,Thamel,45,Fog,0,0,34,0
2024-03-25,11,Baneshwor,18,Clear,0,0,24,0
2024-03-25,11,Koteshwor,20,Clear,0,0,23,0
2024-03-25,11,Lalitpur,56,Rain,0,0,24,0
2024-03-25,11,Bhaktapur,35,Clear,0,0,11,0
2024-03-25,11,Balaju,36,Fog,0,0,31,0
2024-03-25,11,Kalanki,23,Fog,0,0,10,0
2024-03-25,11,Chabahil,17,Fog,0,0,29,0
2024-03-25,11,Maharajgunj,38,Clear,0,0,18,0
2024-03-25,11,Patan,21,Fog,0,0,22,0
2024-03-25,11,Boudha,20,Clear,0,0,32,0
2024-03-25,11,Kirtipur,30,Clear,0,0,16,0
2024-03-25,12,Thamel,49,Clear,0,0,29,0
2024-03-25,12,Baneshwor,13,Fog,0,0,16,0
2024-03-25,12,Koteshwor,32,Clear,0,0,26,0
2024-03-25,12,Lalitpur,35,Fog,0,0,12,0
2024-03-25,12,Bhaktapur,31,Clear,0,0,33,0
2024-03-25,12,Balaju,25,Clear,0,0,24,0
2024-03-25,12,Kalanki,17,Fog,0,0,26,0
2024-03-25,12,Chabahil,19,Fog,0,0,30,0
2024-03-25,12,Maharajgunj,45,Clear,0,0,20,0
2024-03-25,12,Patan,15,Clear,0,0,11,0
2024-03-25,12,Boudha,21,Fog,0,0,13,0
2024-03-25,12,Kirtipur,26,Clear,0,0,31,0
2024-03-25,13,Thamel,25,Clear,0,0,23,0
2024-03-25,13,Baneshwor,26,Rain,0,0,26,0
2024-03-25,13,Koteshwor,35,Rain,0,0,34,0
2024-03-25,13,Lalitpur,49,Rain,0,0,15,0
2024-03-25,13,Bhaktapur,23,Rain,0,0,32,0
2024-03-25,13,Balaju,54,Rain,0,0,15,0
